"fid","type","year","place"
"LZBT-XK4","Birth","1347","Lennox, Dunbartonshire, Scotland"
"M19C-PX7","Birth","1300","Tir-Eoghain, Tyrone , Ireland"
"GF34-YLN","Birth","1223","Ulster, Ireland"
"GFBQ-37C","Birth","1225","Scotland, United Kingdom"
"9ZCB-FCK","Birth","1334","Langley Mill, Derbyshire, England"
"MZ78-7N2","Birth","1340","Kirk Langley, Derbyshire, England"
"GXT9-5GR","Birth","1350","Uttoxeter, Staffordshire, England, United Kingdom"
"GXT9-TZ1","Birth","1360","Cannock, Cannock Chase, Staffordshire, England, United Kingdom"
"K8RY-PB9","Birth","1275","Finlaggan Castle, Islay, Scotland"
"G7ZX-8XQ","Birth","1275","Scotland"
"9SN8-CL6","Marriage","1620","Foyers, Inverness-shire, Scotland"
"LZJB-2NF","Birth","1601","of, Nuid, Inverness, Scotland"
"GWFL-NG3","Birth of Child","1580",NA
"KCX5-ZX6","Birth","1342","Penrhos, Monmouthshire, Wales"
"K8SX-MN1","Birth","1350","England"
"KLG4-CFK","Birth","1096","Radnorshire, Wales"
"GDRF-BGV","Birth","1100","Radnorshire, Wales"
"GGWQ-N22","Birth","1250","Wales"
"GNXG-JNQ","Birth","1227","Llwyn-on, Abenbury, Wales"
"G7SW-XTZ","Birth","1280","Truro, Cornwall, England"
"GQKH-85Y","Birth","1250",NA
"GFPN-CYC","Birth of Child","1265","Mudford, Somerset, England"
"LR3Q-J7D","Birth","1238","Lincolnshire, England"
"LTQY-BZQ","Birth","1240","England"
"GKCN-K2J","Birth","1230",NA
"K2SF-Z9M","Birth","1228","Devon, England"
"GFHY-CTN","Birth","1225","Bosconnock, Cornwall"
"GFHY-KFN","Birth","1225","Treverbin, St Austell, Cornwall"
"L19G-FCH","Birth","1230","Baguley, Cheshire, England"
"G8M2-X64","Birth","1238","Bucklow, Cheshire, England"
"2SFD-DP4","Birth","1240","Wakebridge, Derbyshire, England"
"2SFD-DPJ","Birth","1240","Chelmerdon, Derbyshire, England"
"KJMD-FRX","Birth","1248","Radbourne, Derbyshire, England"
"MZ7C-XZJ","Birth","1252","Radbourne, Derbyshire, England"
"979H-WDK","Birth","1206","Brailsford, Derbyshire Dales, Derbyshire, England, United Kingdom"
"L61H-KX6","Birth","1230",", , Dorset, England, United Kingdom"
"GK57-27C","Birth","1224","High Legh, Cheshire, England, United Kingdom"
"LZLX-5YV","Birth","1241","Bexton, Cheshire, England"
"K2NS-8HJ","Birth","1240","Cheadle, Cheshire, England"
"MX23-THX","Birth","1217","Leamington Hastings, Warwickshire, England"
"G3BD-GK9","Birth","1223","Budbrooke, Warwickshire, England"
"G2B4-CD8","Birth","1230","England"
"G3TX-6ZW","Birth","1249","Falmer, Brighton and Hove, Sussex, England"
"GD5B-VCN","Birth","1252","Eresby, Spilsby, Lincolnshire, England"
"G4LS-5KL","Death",NA,NA
"KVG6-8MV","Birth","1234","Morayshire, Scotland"
"GXD9-W47","Birth","1230","Inverness-shire, Scotland"
"GXDM-RDL","Birth","1240","Whitewitch Castle, Leicestershire, England"
"GXTD-9D1","Birth","1232","Inverallan, Inverness, Scotland"
"GF5J-HTC","Birth","1240","Scotland"
"GFHY-4GX","Birth","1250","Clutton, Cheshire, England, United Kingdom"
"GN9V-L4N","Birth","1252","Clutton, Cheshire, England, United Kingdom"
"GKRK-R2F","Marriage","1270","Scotland"
"GW7F-5QT","Birth","1251","Edinburgh, Midlothian, Scotland"
"L2SK-ZXL","Birth","1280","Suffolk, England"
"GMNF-M7Q","Birth","1242","Alstede Manor, Merstham, Surrey, England"
"27H1-FWD","Birth","1247","Passele,Ticehurst,Sussex,England"
"9WDS-279","Birth","1256","Empingham, Rutland, England"
"G3W4-FGR","Birth","1260","Kenardington, Kent, England"
"GVBY-45H","Death","1262","England"
"L63D-Z31","Birth","1250","England"
"GFMY-DLN","Death",NA,NA
"LBW8-56Y","Birth","1250","Sutton, Runcorn, Cheshire, England"
"LBW8-833","Birth","1250","England"
"GQGV-7CK","Birth","1267","Bretton, Hawarden, Flintshire, Wales"
"GQGV-7CY","Birth","1270","Swettenham, Cheshire, England, United Kingdom"
"GNWV-DGF","Birth","1125","Pitney, Somerset, England, United Kingdom"
"GWDM-9PH","Birth","1125","Pitney, Somerset, England, United Kingdom"
"GFPC-3NG","Birth","1124","Pitney, South Somerset, Somerset, England, United Kingdom"
"G2G4-JG7","Birth","1127","Pitney, South Somerset, Somerset, England, United Kingdom"
"GMN9-4T2","Birth","1100","Stoke Trister, Somerset, England"
"GVGH-9GB","Birth","1105","England"
"LVNM-W77","Birth","1157","Rosslyn Castle, Roslin, Midlothian district, Midlothian, Scotland, United Kingdom"
"LVNM-WW3","Birth","1117","Rosslyn Castle, Roslin, Midlothian district, Midlothian, Scotland, United Kingdom"
"KNYL-L7W","Birth","1140","Bradfield, Devonshire, England, United Kingdom"
"KHCR-84D","Birth","1250","Malborough, Devon, England"
"KH3P-81Y","Birth","1250","Malborough, Devon, England"
"GFZQ-YJ7","Birth","1215","Wales"
"G2X7-2K4","Birth","1219","Shropshire, England, United Kingdom"
"GZGB-41H","Birth","1215","Leicestershire, England"
"M72Z-Z5D","Birth","1279","Knossington, Leicestershire, England, United Kingdom"
"M72Z-ZP4","Birth","1278","Knossington, Leicestershire, England"
"GWK8-F69","Birth","1317","Sanford, Whitchurch, Shropshire, England, United Kingdom"
"LHSH-5P2","Birth","1277","Lincolnshire, England"
"LHSH-5YY","Birth","1265","England"
"2RBQ-6JN","Birth","1286","Lincolnshire, England"
"KP91-BGY","Birth","1288","Lincolnshire, England"
"GSTK-5HN","Birth","1140","Lusignan, Vienne, Nouvelle-Aquitaine, France"
"GCQP-V49","Birth","1141","Aberdeenshire, Scotland"
"GQM4-GXC","Birth","1205","Stourton, Cheshire, England"
"L1P7-YC9","Birth","1210","of of Storeton, Wirral, Cheshire, England"
"L2SL-ZGS","Birth","1189","Barney, Norfolk, England"
"L2P3-RNG","Birth","1193","Dilham, Norfolk, England"
"G6VF-L6L","Birth","1198","Dilham, Norfolk, England"
"G6B2-SHV","Birth","1185","Bedingfield, Suffolk, England"
"LRPF-D1Y","Birth","1175","Diocese of Ossory, Leinster, Ireland"
"K4TG-93V","Birth",NA,"Heveningham, Suffolk, England"
"K8L1-YFT","Birth","1218","Swanton Abbot, Norfolk, England"
"GHNH-5JZ","Birth","1170","Hartland, Devon, England"
"GJ8R-YXJ","Birth","1170","Hartland, Devon, England"
"LJY4-2RN","Birth","1185","Clayhidon, Devon, England, United Kingdom"
"LJYC-MFN","Birth","1186",", , Devonshire, England, United Kingdom"
"LJYC-9CD","Birth","1187","Morleigh, Totnes, Devon, England"
"L457-V3P","Birth","1228","Yorkshire, England"
"L457-J1F","Birth","1225","Freckleton, Lancashire, England"
"MRY6-5T2","Birth","1190","Norton, West Ride, Yorkshire, England"
"MTNX-R6P","Birth","1192","Yorkshire, England"
"MTHV-FKD","Birth","1166","Bentley, Yorkshire, England"
"L2KT-JY9","Birth","1174","Womersley, Yorkshire, England"
"LYGW-TLP","Birth","1200","Bridport, Dorset, England"
"LYGW-YCM","Birth",NA,"Chideock, Dorset, England"
"M4T5-J4B","Birth","1196","Booton, Norfolk, England"
"MQ8Z-XFR","Birth","1200","Brampton, Blything, Suffolk, England"
"LHGP-481","Birth","1236","Newton St Loe, Somerset, England, United Kingdom"
"G98D-QCH","Birth","1230","England, United Kingdom"
"GG3N-HC8","Birth","1160",NA
"GG3N-6T4","Birth of Child","1205",NA
"GG3N-8S8","Birth","1218",NA
"GG3J-84T","Birth of Child","1198",NA
"9QQ4-D45","Birth","1221","Winterbourne, Gloucestershire, England"
"9QQ4-DHD","Birth","1225","Eastbury, Berkshire, England"
"LDMB-J3D","Birth","1180","Great Wymondley, Hertfordshire, England"
"GHX7-7QH","Birth","1190","Harewood, Yorkshire, England"
"G3MQ-GZF","Birth","1205","Sutton Coldfield, Tamworth, Warwickshire, England"
"K232-23Y","Birth","1215","Appleby, Westmorland, England"
"LLW4-4BN","Birth","1200","England"
"GKDP-CQF","Birth","1202","England"
"G3MT-8N1","Birth","1215","Bradshaw, Lancashire, England"
"GCML-711","Birth","1218","Bradshaw, Lancashire, England, United Kingdom"
"GW22-VQJ","Birth","1215","Stafford, Staffordshire, England"
"LYYL-GV5","Birth","1215","London, England"
"L2MQ-6YY","Birth","1279","Stow, Suffolk, England"
"KT9Y-WWL","Birth","1255","of Holme Pierrepont, Nottinghamshire, England"
"K2XT-4PG","Birth","1282","Holme Pierrepont with Adbolton, Nottinghamshire, England"
"L446-7ZX","Birth","1250","Minsterton, Leicestershire, England"
"L1ZK-LLG","Birth","1300",NA
"9CSL-8ZM","Death",NA,NA
"9HGZ-9XV","Birth","1240","Chetwynd, Shropshire, England"
"GMN8-NY3","Birth","1240","Mitton, Shropshire, England"
"937N-BTN","Birth","1260","Hafod y Wern, Denbigh, Wales"
"LHQL-XLL","Birth","1265","Shropshire, England"
"L5FX-74B","Birth","1200","Grendon, Warwickshire, England, United Kingdom"
"LHXN-TFQ","Birth","1215","Sapcote, Leicestershire, England"
"LWYL-PDM","Birth of Child","1258","Sapcote, Leic, Engl"
"MMHN-TXF","Birth","1230","Sapote, Stafford, Eng."
"L1B1-VVY","Birth","1244","Farington, Lancashire, England"
"L1B1-KWY","Birth","1248","Lancashire, England"
"GMTK-BX8","Birth","1260","Keighley, Yorkshire, England, United Kingdom"
"GMTK-NV3","Birth","1260",NA
"GZVD-Z8R","Birth","1269","Little Hereford, Herefordshire, England"
"GDL6-L1Q","Birth","1259","Brimsfield, Gloucestershire, England"
"GDLX-DJM","Birth","1255","Aldermaston, Berkshire, England"
"KDSR-QLT","Birth","1196","Rycote, Oxfordshire, England"
"LZH6-S9N","Birth","1203","Oxfordshire, England"
"GW6W-X2F","Birth","1261","Defford, Worcestershire, England"
"LDBB-4ZT","Birth","1265","Gloucestershire, England"
"K4NY-H8X","Birth","1263","London, Middlesex, England"
"GFDV-LMS","Marriage","1289","England"
"L1B1-JGN","Birth","1233","Cheshire, England"
"LY4T-XKZ","Birth","1225","Trenage Brannel, Saint Austell, Cornwall, England"
"G3T8-M84","Birth","1225","Cornwall, England"
"LXLD-TMM","Birth","1316","Firle, Lewes, East Sussex, England"
"LYKY-K8X","Birth",NA,"Stansfield, Halifax, Yorkshire,England"
"LVC9-8VN","Birth","1291","Thornhill, Yorkshire, England"
"LYKV-WSN","Birth","1300","Halifax, Yorkshire, England"
"LK3Q-35V","Birth","1305","Halifax, West Yorkshire, England, United Kingdom"
"G38J-1H3","Birth","1299","Copley, Metropolitan borough of Calderdale, West Yorkshire, England"
"K2S7-TMP","Birth","1320","Cromwell Bottom Hall, Southowram, West Yorkshire, England, United Kingdom"
"LYRK-CWB","Birth","1320","Gnosall, Stafford district, Staffordshire, England, United Kingdom"
"L29Q-SLC","Birth","1310","of Haggerston in Islandshire, Durham, Eng."
"KHTV-NBQ","Birth","1313","of Haggerston in Islandshire, Durham, Engl."
"29W7-41Z","Birth","1245",NA
"27HB-N5B","Birth","1316","NewCastle, Northumberland, England"
"LKF6-JXP","Birth","1316","Newcastle upon Tyne, Northumberland, England"
"GLY4-5C8","Birth","1260","Adderbury, Oxfordshire, England"
"GXJ6-FXM","Birth","1270","Pen-pont, Llansbyddyd, Breconshire, Wales"
"GXJC-1CL","Birth","1280","Castell Madog, Llanfihangel Fechan, Llandyfaelog Fach, Breconshire, Wales"
"297H-22G","Birth","1325","Cantref, Breconshire, Wales"
"G62H-8TB","Birth","1329","Cantref, Breconshire, Wales"
"L2D7-89H","Birth","1160","Lancashire, England"
"MX2B-Q73","Birth","1175","Lancashire, England"
"LXSJ-6VR","Birth","1285","Eltonhead, Prescot, Lancashire, England"
"LXSJ-6KG","Birth","1290","Prescot, , Lancashire, England"
"LXSJ-6LZ","Birth","1301","Prescot, , Lancashire, England"
"LKF8-TV8","Birth","1306","Prescot, , Lancashire, England"
"G4KW-849","Birth","1265",NA
"LHKW-M8R","Birth","1267","Westmorland, England"
"GW26-QH9","Birth","1308","England"
"GW26-HZR","Birth","1340","Leicestershire, England, United Kingdom"
"LB49-2QX","Birth","1260","Walton on the Hill, Lancashire, England"
"GNY1-K9F","Birth","1264","Walton Le Dale, Lancashire, England"
"G914-NLY","Birth","1200","Wilton, Wiltshire, England"
"LVLV-D2M","Birth","1205","Knockin, Shropshire, England"
"G91W-PW2","Birth","1250","Merton, Devon, England"
"KN4L-P4Q","Birth","1242","England"
"GSBQ-R4Q","Birth","1160","England"
"GSBQ-XGL","Birth","1165","England"
"9Q58-NYG","Birth","1228","England"
"GZBM-X39","Birth","1190","Howbridge, Witham, Essex, England"
"GQFW-GW6","Birth","1194","Quy, Waterbeach, &amp; Huntingfields in Boxworth, Cambridgeshire, England"
"GQRX-WDB","Birth","1210","Cheshire, England"
"GQRX-MYY","Birth","1210","Hereford, Herefordshire, England"
"GFM7-W8B","Birth","1216","Walton, Leicestershire, England"
"G2R7-KDP","Birth",NA,"England"
"G6MW-BGC","Birth","1255","Cheshire, England, United Kingdom"
"GKDD-PHB","Birth","1230","England"
"9MJJ-M1Q","Birth","1200","Sutton,Eltonhead,Lancashire,England."
"9MJJ-99H","Birth of Child","1240","Formby,Warrington,Lancashire,Engl."
"MC7C-QLY","Birth","1287","Lancashire, England, United Kingdom"
"GSLK-N5Y","Birth","1213","Zaragoza, Zaragoza, Aragon, Spain"
"G4F4-PZV","Birth","1218","Spain"
"G8T3-VN5","Birth","1244","l'Urgell, Lérida, Cataluña, España"
"L1BV-74V","Birth","1236","l'Urgell, Lérida, Cataluña, España"
"GN3B-3T4","Birth","1235","Rumigny, Somme, Hauts-de-France, France"
"GN3B-DCS","Birth","1247","France"
"GZZT-Y4B","Birth","1226","Stuttgart, Wuerttemberg, Germany"
"G6JB-N3W","Birth","1246","Wrocław, Lower Silesia, Poland"
"G2NQ-JCH","Birth","1255","Hessen-Nassau, Prussia"
"G2N7-7M9","Birth","1255",NA
"GKWD-NPY","Birth","1240","Germany"
"GL7P-XKR","Birth","1247","Nürnberg-Altstadt"
"2MZL-PX3","Birth","1237","Schloß Dornberg, Ansbach, Mittelfranken, Bayern, Germany"
"GC6R-B6S","Birth","1242",NA
"GGKS-F7R","Birth","1245","London, England"
"M6HL-GCD","Birth","1227","Henham, Suffolk, England"
"LQRD-WBH","Birth","1230",NA
"GXFZ-237","Birth","1234","Chilton, Suffolk, England"
"GXV3-377","Birth","1236","Chilton, Suffolk, England"
"GKGY-3SJ","Birth","1236","Chilton by Stowmarket, Suffolk, England"
"GNLZ-3HV","Birth","1245","England"
"GKGT-119","Birth","1243","England"
"GLB7-NM2","Death of Spouse","1260",NA
"GLB7-GMP","Death of Spouse","1260",NA
"LKYP-7MZ","Birth","1255","Denmark"
"GV3D-7KF","Birth of Child","1270",",Hedensted,Vejle,Denmark"
"LBG4-LD6","Birth","1230","Denmark"
"LBGH-GHB","Birth of Child","1265","Kongsdal, Undløse, Holbæk, Danmark"
"KZTF-9VV","Birth of Child","1326",",Kuhlrade,Mecklenburg,Germany"
"93KY-R6R","Birth","1300","Redebas, Franzburg, Pomerania, Prussia, Germany"
"LB1F-JCQ","Birth","1309","Norge"
"L1T4-JLW","Birth","1308",NA
"K2TX-JYS","Birth","1270","Denmark"
"K2TX-J1Z","Birth",NA,"Sweden"
"GJCQ-YJB","Birth","1268","Augsburg, , , Bayern, Deutschland"
"GJC7-SRC","Birth","1275","Augsburg, Augsburg, Bavaria, Germany"
"LV4R-2PD","Birth","1264","Ulm, Baden-Württemberg, Germany"
"GX1W-QPH","Birth","1270","Augsburg, Augsburg, Bayern, Deutschland"
"GQL2-DRS","Birth","1263","Augsburg, Augsburg, Bavaria, Germany"
"GHTD-FP4","Birth","1260",NA
"GHVT-LY1","Birth","1270","Augsburg, Augsburg, Bavaria, Germany"
"GK71-YDZ","Birth of Child","1294","Augsburg, Schwaben, Bayern, Germany"
"GV1C-T14","Birth","1245","Ulm, Baden-Württemberg, Germany"
"LK66-Z4G","Birth","1242","Augsburg, Stadt Augsburg, Bayern, Germany"
"GV7C-2X7","Birth","1252","Augsburg, Augsburg, Bavaria, Germany"
"L6YZ-XSW","Birth","1250","Augsburg, Schwaben, Bayern, Germany"
"M5XX-SP9","Birth","1272","Wolfhagen, Kassel, Hessen."
"GNNH-QWK","Birth","1275","Germany"
"LDY2-ZV6","Birth","1240","Naundorf, Naundorf bei Freiberg, Dresden, Sachsen, Germany"
"L6VS-7KR","Birth","1248","Naundorf, Naundorf bei Freiberg, Dresden, Germany"
"2781-S9V","Birth","1270","Gnandstein"
"L4WN-VG2","Birth","1280","Mockritz, Sachsen, Germany"
"LHZV-1LB","Birth","1270","Kingston-upon-Hull, Yorkshire, England"
"LJJ4-X2M","Birth","1263","Kingston Upon Yall, Yorkshire, England"
"L4LN-MDB","Birth","1270","Yorkshire,England"
"9HT5-RK9","Death",NA,NA
"G7KR-FM4","Birth","1247","Lankarkshire, Scotland"
"MJ58-72Z","Birth","1249","of Lanark, Scotland"
"LHT8-HMG","Birth","1390","Schaffhausen, Switzerland"
"GKCV-Q1G","Marriage","1415","Switzerland"
"2CY3-FJY","Birth","1180","Charlton on Otmoor, Bicester, Oxfordshire, England"
"2JDG-1QZ","Birth","1183","Cherlton, Oxfordshire, England"
"GJZZ-PPJ","Birth","1136","Pembrokeshire, Wales"
"G2S1-QLV","Birth","1141","Pembrokeshire, Wales, United Kingdom"
"LYKQ-JMR","Birth","1150","Herefordshire, England"
"GKNM-DHB","Birth","1152","Herefordshire, England, United Kingdom"
"LZJC-P44","Birth","1087","Grandson, Waadt, Switzerland"
"LZ65-RHQ","Birth","1091","Grandson, Waadt, Schweiz"
"KN1K-WGF","Birth","1065","Geneva, Genève, Switzerland"
"LTTH-P6X","Birth","1086","Geneva, Genève, Switzerland"
"LRGK-5N6","Birth","1085","Genève, ville de Genève, Genève, Suisse"
"LRGP-89P","Birth","1085","Voiron, Auvergne-Rhône-Alpes, France"
"G4M4-DM3","Birth","1096",NA
"GJ8R-GMG","Birth","1095","Neuchâtel, Neuchâtel, Switzerland"
"MC13-ZFW","Birth","1110","Switzerland"
"LRS9-WFM","Birth","1123","Switzerland"
"LZDT-14J","Birth","1125","Urach, Oberamt Urach, Württemberg, Deutschland"
"GDXZ-8MS","Birth","1140","Europa"
"G6XQ-7VH","Birth","1125","Urach, Oberamt Urach, Württemberg, Deutschland"
"GGQH-YFB","Birth","1123","Frohburg, Borna, Leipzig, Saxony, Germany"
"L8YQ-57J","Birth","1100","Billingford, Norfolk, England, United Kingdom"
"LRSG-MXN","Birth","1124","Billingford, Norfolk, England"
"KF8L-DL4","Birth","1140","Ewyas Harold, Herefordshire, England"
"LBKH-QGB","Birth","1155","Herefordshire, England"
"MFBX-4BW","Birth","1115","Whittington, Shropshire, England"
"GKZ4-87F","Birth","1108","Whittington, Shropshire, England"
"GLBY-SPY","Birth","1120","Brittany, France"
"GLBY-SPP","Birth","1125","Dinan, Côtes-d'Armor, Brittany, France"
"GDNC-86R","Birth","1164","Langdon, Dover, Kent, England"
"GDNC-DFS","Birth","1160","Kent, England"
"GW9P-M34","Birth","1150",",  , England"
"GW9G-2BW","Birth","1150",",  , England"
"LBJZ-7TV","Birth","1069","Banffshire, Scotland"
"GZTF-PFS","Birth","1073","Gartley, Banff, Scotland"
"L8YQ-GWT","Birth","1148","Clifford Castle, Herefordshire, England"
"L29V-B2W","Birth","1160","Glentham, Lincolnshire, England"
"G2DP-MWP","Birth","1150","in Aston Botterell, Shropshire"
"LV6F-XZ8","Birth","1153","Whitmore, Staffordshire, England, United Kingdom"
"GQQJ-4B1","Birth","1170",NA
"9QQ3-B7G","Birth","1172","Long Buckley, Northamptonshire, England"
"G86K-N27","Birth","1167","Sessay, Yorkshire, England"
"L22B-X85","Birth","1170","Sessay, Yorkshire, England"
"KCYN-8QQ","Birth","1163","Wodeton, Isle of Wight,  England"
"K2QK-3LR","Birth","1145","England, United Kingdom"
"GK2H-Y7Y","Birth","1130",NA
"G8WQ-Z3F","Birth","1125",NA
"G7NK-Q29","Birth","1115","Dol-de-Bretagne, Ille-et-Vilaine, Brittany, France"
"GC2T-CBV","Birth","1110","Fougères, Ille-et-Vilaine, Bretagne, France"
"936G-NMW","Birth","1135","Mayenne, Mayenne, Pays de la Loire"
"GF3P-TXJ","Birth","1118","Bretagne, Indre, Centre, France"
"K8ZS-F2Z","Birth","1253","<of Boveney, Bucks, ENG>"
"G6X3-C37","Birth","1175","Bloxham, Oxfordshire, England"
"L8YQ-BM3","Birth","1170","Breedon On Hill, Leicestershire, England"
"G6QV-RQC","Birth","1150","Clophill, Bedfordshire, England"
"L7JM-KHZ","Birth","1174","Tockington, Gloucestershire, England"
"LBYH-W7H","Birth","1160","Beaudesert, Henley In Arden, Warwickshire, England"
"LBYH-8L6","Birth","1159","Warwickshire, England"
"L71R-J7C","Birth","1140","Willington, Derbyshire, England"
"9QQG-SFW","Birth","1145",", Derbyshire, England"
"LHT8-PPB","Birth","1141","Gloucestershire, England"
"LTSH-LYN","Birth","1160","Cambernon, Manche, Normandy, France"
"G8W9-G3F","Birth","1169","Umberleigh, Devonshire,England"
"G8WQ-DZV","Birth","1170","Shrivenham, Vale of White Horse district, Berkshire, England, United Kingdom"
"9QQZ-W2Q","Birth","1190","Bolney Manor, Harpsden, South Oxfordshire district, Oxfordshire, England, United Kingdom"
"GVJK-51Z","Birth","1150","Whalesborough, Cornwall, England"
"GVSX-KGV","Birth","1160","Yewton, Devon, England"
"GVSX-53V","Birth","1160","Prideaux Trenarren, France"
"L7X1-P6L","Birth","1160","Cornwall, England"
"LRX4-17C","Birth","1170","Cornwall, England"
"LRX4-12T","Birth","1175","Cornwall, England"
"L182-RS7","Birth","1155","Trenowyth, Cornwall, England"
"9Z8T-81B","Birth","1157","Habrough, Lincolnshire, England"
"9S8N-V99","Birth","1130","West Dean, Wiltshire, England"
"LYLX-WZ8","Birth","1130","West Dean, Wiltshire, England"
"G78V-6PC","Birth","1178","Curry Rivel, South Somerset district, Somerset, England, United Kingdom"
"G78V-XH4","Birth","1180","Curry Rivel, South Somerset district, Somerset, England, United Kingdom"
"GFQ3-7YB","Birth","1135",NA
"G8LP-GGR","Birth","1155","Shepton Montague, Somerset, England"
"LT5W-YPH","Birth","1173","Sydenham Manor, Somerset, England, United Kingdom"
"LT54-DKB","Birth","1177",NA
"9HLX-TVS","Birth","1181","Gloucestershire, England"
"GN4D-RXG","Birth","1183","Gloucestershire, England"
"GCPW-H3P","Birth","1154","Cravin, Yorkshire, England"
"LHQH-29M","Birth","1159","Skipton, Craven, North Yorkshire, England, United Kingdom"
"GS8H-2SD","Birth",NA,"England"
"G64L-DX9","Birth of Child","1180","England"
"LYVH-8QJ","Birth","1170","Antwerp, Antwerp, Belgium"
"GHDD-VHX","Birth","1200","Owlton, Durham, England"
"G9ZJ-NQ9","Birth","1200","England"
"GLWX-R6Y","Birth","1176","of Calverley, Yorkshire, England"
"GLWF-QKW","Birth","1180",NA
"GWBY-SXV","Birth","1226","Exeter St Pancras, Exeter, Devon, England"
"M6Z5-1B1","Birth","1218","Holsworthy, Devon, England"
"4DMR-MJM","Birth","1230","Of,Holsworthy,Devon,England"
"G6TR-CLP","Birth","1175","Stoke D'Abernon, Surrey, England"
"LR3Z-PGB","Birth","1178","Pirton Manor, Hitchin, Hertfordshire, England"
"GDZP-DPG","Marriage","1234","England"
"GDJM-TB4","Birth","1212","Verdon, Meuse, Lorraine, France."
"MHHK-FFS","Birth","1148","Seaton Delaval, Northumberland, England"
"MHHK-FFR","Birth","1150","North Seaton, Northumberland, England, United Kingdom"
"9HJC-PDG","Birth","1150","Berwick, Dorset, England"
"GZXQ-8VJ","Birth","1156","Kingston Russell, Dorset, England"
"L8TD-8JQ","Birth","1141","Norwich, City of Norwich, Norfolk, England, United Kingdom"
"9QNL-3KM","Birth","1156","Wattlesborough, Shropshire, England"
"LZPJ-NB8","Birth","1135","of Cadbury, Somersetshire, England"
"GGLJ-GPM","Birth","1185","England"
"GQ6G-BXH","Birth","1185","England"
"GNNY-M67","Birth","1209","Bradpole,Dorset,England."
"LJB5-FRX","Birth","1222","Wrokeshale, England"
"G9RL-DQD","Birth","1180","Georgeham, Devon, England"
"GH6W-L6Q","Birth","1090","Raleigh, Devon, England"
"LYCG-QZJ","Birth","1110","Nettlecombe, Somerset, England"
"LZPH-WN3","Birth","1100","Poulton, Cheshire, England"
"LBGL-979","Birth","1105","Harley, Shropshire, England"
"M6VB-C38","Birth","1210","Chudleigh, Devon, England"
"GMGW-4XR","Birth","1217","Chudleigh, Devon, England"
"GC9R-43V","Birth","1215","Estervale, Devon, England"
"GC9R-43J","Birth","1208","Ashton, Devon, England"
"GHG6-WRG","Birth","1200","England"
"GX1D-JZ5","Birth","1200","England, United Kingdom"
"MRK3-ZG7","Birth","1215",NA
"MRK3-ZGX","Birth","1215",NA
"9S83-8VJ","Birth","1168","Berry Pomeroy, Devon, England, United Kingdom"
"GGPT-F1F","Birth","1190","Trematon Castle, Saltash, Cornwall, England"
"GG7J-MS4","Birth of Child","1190","Vernon, Normandie, France"
"GG7J-WLX","Birth of Child","1190","Vernon, Normandie, France"
"GW5M-PRX","Birth","1175","Clifton Campville, Staffordshire, England"
"G8TZ-2S9","Birth","1190",NA
"LKKX-GRS","Birth","1176","Acre, Israel"
"GW1Y-XN6","Birth","1176","Lusignan, 86139, Vienne, Nouvelle-Aquitaine, France"
"MM1J-3JG","Birth","1170","Of, Barnstaple, Devon, England"
"L87F-R7N","Birth","1165","Devon, England"
"G4D7-6NF","Birth","1175","Lewe, Devonshire, England"
"LV5Q-4CV","Birth","1176","Thurrock, Essex, England"
"GX2P-G4J","Birth","1182","Hoo, Kent, England"
"LZG9-8W4","Birth","1178","Shalbourne, Wiltshire, England"
"K2JK-6TY","Birth","1185","Shalbourne, Northumberland, England"
"GDMC-MKX","Birth","1178","Of England"
"GDMH-R1W","Birth","1180","England"
"LY8M-PTL","Birth","1240","Cromwell, Nottinghamshire, England"
"GFNM-QMV","Birth","1245","Tamworth Castle, Staffordshire, England"
"GJK1-JGM","Birth","1190","Nunney,Somerset,England."
"GC49-SDT","Birth","1202","Nunney Frome Somerset England"
"LDQL-6RF","Birth","1225","Melton Mowbray, Leicestershire, UK"
"93Q9-WJQ","Birth","1211","Gwynfe, Carmarthenshire, Wales"
"93Q9-WVT","Birth","1220","Upper Chapel, Breconshire, Wales"
"GX8P-CTS","Birth","1250","Glamorganshire, Wales"
"KLV3-KRF","Birth","1254","Llanddewi, Glamorganshire, Wales"
"GJJ7-DZN","Birth","1244","Glamorgan, Wales"
"94RJ-S5M","Birth","1220","Wales"
"GXD8-BQC","Birth","1260","Llandrillo-yn-Rhôs, Denbighshire, Wales"
"GXD1-N5D","Birth","1264","Llandrillo-yn-Rhôs, Denbighshire, Wales"
"93Q9-3PF","Birth","1250","Abergwili, Carmarthenshire, Wales"
"G6FL-TBB","Birth","1258","Abergwili, Carmarthenshire, Wales, United Kingdom"
"LVYH-453","Birth","1270","of Ranorshire,Wales"
"K4PF-RC9","Birth","1275","of Ranorshire,Wales"
"M86H-8HD","Birth","1370","<,, Wales>"
"GSFW-4RG","Birth","1295","Pentgwern, Nantheudwy, Wales"
"GW9P-L9T","Birth","1290","Wales"
"M82V-M21","Birth","1325","Trefor, Llangollen, Denbigh, Wales"
"G3WH-XF4","Birth","1320","Ystrad Mynach, Caerphilly, Wales"
"937V-2G5","Birth","1200","of Glyn Llifon,Llandwrog,Caernarvonshire,Wales"
"93QT-Z8Z","Birth","1210","Ystrad-dyfodwg, Glamorgan, Wales"
"G2F9-738","Birth","1270","Aelfannog, Llan-faes, Breconshire, Wales"
"LTX2-3P5","Birth","1274",",Breconshire,Wales."
