"fid","place_birth_lat","place_birth_lon","place_birth","place_death_lat","place_death_lon","place_death"
"KLYH-SFP","52.54237","1.25959","Newton Flotman, Norfolk, England","53.15812","-0.23925","Lincolnshire, England"
"L15B-1S4","53.40306","0.19635","Saltfleetby, Lincolnshire, England, United Kingdom","53.15812","-0.23925","Lincolnshire, England, United Kingdom"
"K2SB-8PD","52.652","-0.479","Stamford, Kesteven, Lincolnshire, England","52.6519","-0.4793","Stamford, Lincolnshire, England"
"GD4G-35J","53.28333","-0.3","Wragby, Lincolnshire, England","52.6519","-0.4793","Stamford, Kesteven, Lincolnshire, England"
"GMYM-635","53.15812","-0.23925","Lincolnshire, England","53.15812","-0.23925","Lincolnshire, England"
"LVQT-853","52.652","-0.479","Stamford, Lincolnshire, England","52.652","-0.479","Stamford, Lincolnshire, England"
"G4M2-C4F","52.4379","-1.6496","England",NA,NA,NA
"GVBD-ZG8","52.4379","-1.6496","England",NA,NA,NA
"GXS6-WL4","52.73333","1.11667","Witchingham, Norfolk, England","52.6293","1.2917","Norwich, Norfolk, England"
"GWVN-FJ1","52.73333","1.11667","Witchingham, Norfolk, England","52.67827","0.97259","Norfolk, England"
"G73N-WBG","52.2665","1.1995","Bedingfield, Suffolk, England","52.2665","1.1995","Bedingfield, Suffolk, England"
"L7NB-NGJ","52.4379","-1.6496","England",NA,NA,NA
"9CMK-CK6","52.53991","0.88926","Caston, Norfolk, England",NA,NA,NA
"9CMK-JN7","52.67827","0.97259","Norfolk, England",NA,NA,NA
"LJ2F-K7R","52.3022","1.4227","Heveningham, Suffolk, England","52.3022","1.4227","Heveningham, Suffolk, England"
"M8NQ-GGN","52.3022","1.4227","Heveningham, Suffolk, England","52.3022","1.4227","Heveningham, Suffolk, England"
"GMWD-FL6","52.67827","0.97259","Norfolk, England","52.4379","-1.6496","England"
"M12G-VNF","50.73646","-3.71887","Devon, England","52.4379","-1.6496","England"
"GGJ1-1BK","50.9324","-3.1935","of Clayhidon, Devon, England",NA,NA,NA
"LB2G-YZ8","52.35","-0.85","Northamptonshire, England","52.4379","-1.6496","Battle of Bannockburn, England"
"GKWK-YM1","52.6075","-1.2988","Peckleton, Leicestershire, England","52.6075","-1.2988","Peckleton, Leicestershire, England"
"MBV8-2PD","52.35","-0.85","Northamptonshire, England","52.35","-0.85","Northamptonshire, England"
"GZK7-VR8","51.85739","-1.29353",", Oxfordshire, England.",NA,NA,NA
"GVPP-D1V","51.9612","-1.6429","Chastleton, Oxfordshire, England",NA,NA,NA
"LBRT-TM4","52.4379","-1.6496","England",NA,NA,NA
"MHZH-LRZ","52.4379","-1.6496","England",NA,NA,NA
"LY38-FXT","51.7527","-1.2577","Oxford, Oxfordshire, England","51.7527","-1.2577","Oxford, Oxfordshire, England"
"LHP7-3TN","52.69875","0.8986","Gressenhall, Norfolk, England","52.69917","0.90225","Gressenhall & Weasenham, Norfolk, England"
"27H1-Q8G",NA,NA,"Chidiock, Dorsetshire, England","50.766","-2.14508","Dorset, England"
"KP3T-VHD","50.766","-2.14508","Dorset, England",NA,NA,NA
"GDD3-2PT",NA,NA,"Charlton Grey, Somerset, England","50.8987","-2.2768","Okeford Fitzpaine, England"
"GHHJ-52H",NA,NA,"Dorset, Dorsetshire, England",NA,NA,"Bath, Wiltshire, England"
"G2QN-MRQ","51.382","-2.4272","Newton St Loe, Somerset, England","51.3786","-2.3599","Bath, Somerset, England"
"G94Y-Y8T","52.874","-3.003","Whittington, England","48.333","15.75","Lower Austria, Austria"
"G8YS-W89","50.98048","-2.99597","Of, Hatch, Somersetshire, England","51.622","-2.502","Thornbury, Gloucestershire, England"
"G353-462",NA,NA,NA,"50.766","-2.14508","Candel-Haddon, Dorsett, England"
"G7Q2-KXS","51.1792","-3.2182","Kilve, Somersetshire, England","52.4379","-1.6496","England"
"GMNV-H4F","51.83747","-0.18951","Hertfordshire, England","52.21369","0.12631","Cambridgeshire, England"
"GH3T-ZY7","52.5475","-1.7383","Wishaw, Warwickshire, England","50.7587","-2.0762","Lytchett Matravers, Dorset, England"
"9S8N-LB5","53.589","-0.1837","Stallingborough, Lincolnshire, England","53.589","-0.1837","Stallingborough, Lincolnshire, England"
"LHGM-GWL","53.15812","-0.23925","Coswick, Lincolnshire, England","47.11821","2.20868",", Somme, Co. of Vermandois, France"
"GCML-7TG","51.8466","0.8216","Birch, Essex, England",NA,NA,NA
"G9XR-6RY","52.4379","-1.6496","England",NA,NA,NA
"LTZL-PYD","50.73646","-3.71887","Devon, England","50.92248","-3.49043","Tiverton, Devon, England"
"LCTB-7SQ","50.73646","-3.71887","Devon, England",NA,NA,NA
"GGDL-YSK","52.70058","1.25294","Horsford, Norfolk, England","47.82281","2.72074","Battle of Baugé, Baugé, Loiret, France"
"L1R4-1C8","52.70058","1.25294","Horsford, Norfolk, England","52.56701","1.48866","Horsford Castle, Langley, Norfolk"
"LZXB-P2Y","52.5683","-0.6518","Harringworth, Northamptonshire, England","52.54","-0.5812","Bulwick, Northamptonshire, England"
"GQ7X-V89","53.11546","-1.02722","Nottinghamshire, England","53.15812","-0.23925","Lincolnshire, England"
"GLXH-WR8",NA,NA,NA,NA,NA,NA
"LB54-XDS","51.89386","0.86722","Lexden, Essex, England",NA,NA,NA
"L4SG-T8G","52.35","-0.85","Northamptonshire, England",NA,NA,NA
"L4SG-T6J","52.02423","-0.41254","Bedfordshire, England",NA,NA,NA
"GJ1J-P55","60.4544","22.2651","1375",NA,NA,NA
"GMFR-193","52.49538","-1.37905","Misterton, Leicestershire, England",NA,NA,NA
"GZ97-33M","52.33781","-1.56089","Shireford,Warwickshire,England",NA,NA,NA
"LC27-VWC","52.5687","-1.486","Fenny Drayton, Leicestershire, England","52.71389","-1.10152","Leicestershire, England"
"LC27-LMH","52.5687","-1.486","Fenny Drayton, Leicestershire, England, United Kingdom",NA,NA,NA
"MHSK-PS6","52.8198","-2.0285","Ingestre, Staffordshire, England","52.8198","-2.0285","Ingestre, Staffordshire, England"
"LHQC-TCL",NA,NA,"Oddeston, Leicestershire, England","52.8198","-2.0285","Ingestre, Staffordshire, England"
"GNVN-C6P","53.96667","-0.43333","Hutton, Yorkshire, England","53.96667","-0.43333","Hutton, Yorkshire, England"
"GNVF-TF6","52.391","-1.28044","Newbold Revel, Warwickshire, England",NA,NA,NA
"L85N-S44","52.536","-1.2779","Sapcote, Leicestershire, England, United Kingdom","53.15812","-0.23925","Lincolnshire, England, United Kingdom"
"LBXY-ZBM","52.5013","-1.543","Astley, Warwickshire, England","52.536","-1.2779","Sapcote, Leicestershire, England"
"LKTB-BY2","52.6727","-1.7605","Whittington, Staffordshire, England",NA,NA,NA
"L263-4GS","50.8","-2.66667","Hooke, Dorset, England",NA,NA,NA
"GDXK-W3N","52.1529","-0.6832","Clifton Reynes, Buckinghamshire, England","52.1529","-0.6832","Clifton Reynes, Buckinghamshire, England"
"LBY1-7XQ","52.35","-0.85","Northamptonshire, England","52.1529","-0.6832","Clifton Reynes, Buckinghamshire, England"
"K4FZ-7Y2","51.6983","-0.23077","South Mymms, Middlesex, England","51.6833","-0.2333","South Mimms, Hertfordshire, England, United Kingdom"
"M9WH-FF6","51.10151","-0.52334","Alfold, Surrey, England","51.08333","-0.51667","Alfold, Surrey, England"
"9HL6-25Z","53.68333","-2.7","Worden Hall, Lancashire, England","53.6556","-2.70911","Leyland, Lancashire, England"
"9HL6-25K","53.63333","-2.61666","Duxbury (Chorley), Lancashire, England","53.81849","-2.62573","Lancashire, England"
"GG7V-ZDL","50.7265","-3.528","Exeter, Devon, England","50.7265","-3.528","Exeter, Devon, England"
"GG5N-3QB","50.73646","-3.71887","Devon, England",NA,NA,NA
"GHWQ-KYD","51.384","-1.1534","Aldermaston, Berkshire, England","51.384","-1.1534","Aldermaston, Berkshire, England"
"G3J6-X5C","51.296","-1.1095","Beauepaire Manor, Sherborne St John, Hampshire, England",NA,NA,NA
"G222-MGN","51.5773","-1.4126","Wantage, Vale of the White Horse district, Oxfordshire, England, United Kingdom","51.5773","-1.4126","Wantage, Vale of the White Horse district, Oxfordshire, England, United Kingdom"
"GJQT-WJ1","51.60476","-1.60908","Shryvenham, Berkshire, England","51.38207","-0.98877","Berkshire, England"
"LRS7-MZC","51.38207","-0.98877","Hartley, Berkshire, England","51.6011","-1.6584","Shrivenham, Berkshire, England"
"GDCW-PKB","51.6011","-1.6584","Shrivenham, Berkshire, England",NA,NA,NA
"LYKM-K9G","51.38207","-0.98877","Berkshire, England","51.6011","-1.6584","Shrivenham, Berkshire, England"
"LC52-BRQ","51.73819","-1.0357","Rycote, Oxfordshire, England",NA,NA,NA
"LC5L-8NR","51.25976","-1.99595","West Lavington, Wiltshire, England",NA,NA,NA
"LVGD-R8N","51.73819","-1.0357","Rycote, Oxfordshire, England","51.73819","-1.0357","Rycote, Oxfordshire, England"
"L8MP-YC3","51.85229","0.61466","Lee Manor, Essex, England","51.73819","-1.0357","Rycote, Oxfordshire, England"
"LVCF-FVG","51.7622","-0.7401","Wendover, , Buckinghamshire, England. United Kingdom","51.7622","-0.7401","Wendover, Buckinghamshire, England, United Kingdom"
"GFZQ-SGT",NA,NA,NA,NA,NA,NA
"G49G-6YX","51.88419","-2.14462","Gloucestershire, England",NA,NA,NA
"G49G-H5X","51.88419","-2.14462","Gloucestershire, England",NA,NA,NA
"G49L-2FJ","51.88419","-2.14462","Gloucestershire, England",NA,NA,NA
"G49G-8LD","51.88419","-2.14462","Gloucestershire, England",NA,NA,NA
"GXW6-LP1",NA,NA,NA,"52.4379","-1.6496","England"
"GXW6-RSY",NA,NA,NA,"52.4379","-1.6496","England"
"G3QM-TSF","51.85229","0.61466","Woodham Walton, Essex, England","51.85547","0.33977","Dunmow, Essex, England"
"KVL2-G5P","55.4","-1.7","Alnwick Castle, Northumberland, England",NA,NA,NA
"G34R-6YD","50.5254","-4.7649","St Mabyn, Cornwall, England","50.5262","-4.766","Colquite Manor, St.Mabyn, Cornwall, England"
"G46W-54Z","50.25116","-5.06676","Predannack Wollas, Cornwall, England","50.4712","-4.719","Colquite Manor, Bodmin, Cornwall, England"
"LY45-4FD","50.854","-0.5577","Arundel, Sussex, England","52.4379","-1.6496","England"
"LY9D-2MP","50.9231","-2.9424","Donyatt, Somerset, England","50.9231","-2.9424","Donyatt, Somerset, England"
"L1W5-95G","52.67827","0.97259","Tofte, Norfolk, England","51.85229","0.61466","Bishops Stortford, Essex, England"
"M6L3-X83","54.28333","-1.58333","Bedale, North Yorkshire, England","52.51783","0.70401","Buckenham Tofts, Swaffham, Norfolk, England"
"KCTM-BYY","51.8582","0.9653","Wivenhoe, Essex, England",NA,NA,NA
"9WLD-Y21","51.8582","0.9653","Wivenhoe, Essex, England",NA,NA,NA
"GNGG-5SG","52.4379","-1.6496","England",NA,NA,NA
"LYXF-81S","53.69738","-1.40975","Normanton, Yorkshire, England","53.69738","-1.40975","Normanton, Yorkshire, England"
"L4BJ-KWP","52.4379","-1.6496","England","53.7","-1.41667","Normanton, Yorkshire, England"
"LZ12-ZDB","53.69738","-1.40975","Normanton, Yorkshire, England","51.88419","-2.14462","Gloucestershire, England"
"KZ9Z-XRD","52.1042","1.3314","Melton, Yorkshire, England",NA,NA,NA
"LCJN-14F","53.86612","-1.19157","Bolton Percy, Yorkshire, England","53.86612","-1.19157","Bolton Percy, Yorkshire, England"
"LCJN-1D7","53.86612","-1.19157","Bolton Percy, Yorkshire, England",NA,NA,NA
"LH25-LG6","53.7232","-1.8597","Halifax, Yorkshire, England","53.73333","-2.08333","Stansfield, Yorkshire, England"
"L8BD-PF6","54.17844","-1.34524","Wath, Yorkshire, England, United Kingdom","53.73333","-2.08333","Stansfield, Yorkshire, England"
"KGS9-K6Z","53.95878","-1.08248","Netly Hall, Yorkshire, England","53.70089","-1.86853","Copley, Yorkshire, England"
"LR5V-XXY",NA,NA,"Trafford Manor, Trafford Park, Metropolitan Borough of Trafford, Greater Manchester, England, United Kingdom",NA,NA,"Trafford Manor, Trafford Park, Metropolitan Borough of Trafford, Greater Manchester, England, United Kingdom"
"GWZK-9FL","55.687","-1.935","Haggerston, Northumberland, England, United Kingdom","55.68333","-1.93333","Haggerston Castle, Northumberland, England, United Kingdom"
"GNCT-P4M","55.33405","-1.98349","Northumberland, England, United Kingdom","52.4379","-1.6496","England, United Kingdom"
"L84D-3CL","55.35","-2.06667","Biddlestone, Northumberland, England",NA,NA,NA
"GZ2Z-XHT","54.9714","-1.614","Newcastle upon Tyne, Northumberland, England","54.9714","-1.614","Newcastle upon Tyne, Northumberland, England"
"L2M6-ZCZ","53.11051","-1.62048","Derbyshire, England","53.0837","-1.5717","Wirksworth, Derbyshire, England"
"L2M6-Z64","53.11051","-1.62048","Derbyshire, England",NA,NA,NA
"GLY4-GS4","52.0181","-1.3155","Adderbury, Oxfordshire, England",NA,NA,NA
"9372-GGH","51.7475","-3.61833","Glyn-neath, Glamorgan, Wales",NA,NA,NA
"93QV-42B","51.8399","-3.65417","Glyntawe, Breconshire, Wales",NA,NA,NA
"G3BX-1QW","53.4853","-2.1783","Clayton, Lancashire, England",NA,NA,NA
"KLG7-9HJ","53.4853","-2.1783","Clayton, Lancashire, England","53.4853","-2.1783","Clayton, Lancashire, England"
"GQDW-4FR","53.81849","-2.62573","Lancashire Co., England",NA,NA,NA
"LXSJ-6HR","53.41666","-2.8","Eltonhead, Prescot, Lancashire, England",NA,NA,NA
"LXSJ-6ZQ","53.41666","-2.8","Eltonhead, Prescot, Lancashire, England",NA,NA,NA
"GQMN-1NZ","53.81849","-2.62573","Lancashire, England, United Kingdom","54.38216","-2.77954","Westmorland, England, United Kingdom"
"GW81-JJW","54.88333","-2.76667","How, Cumberland, England, United Kingdom","51.1478","-2.7188","Glastonbury, Somerset, England, United Kingdom"
"MB89-TVB","53.44429","-2.9565","Walton. Lancashire, England","53.4526","-2.5224","Culcheth, Lancashire, England"
"MB89-T49","53.44429","-2.9565","Walton on the Hill, Lancashire, England","52.4379","-1.6496","England"
"LCYW-MRB","53.18268","-2.53046","Cheshire, England","53.28333","-2.43333","Tabley, Cheshire, England"
"L2PV-LFG","53.34155","-2.73446","Runcorn, Cheshire, England","52.4379","-1.6496","England"
"LHGP-957","53.76666","-2.23333","Towneley, Lancashire, England",NA,NA,NA
"LHGP-SD2","54.0474","-2.8016","Lancaster, Lancashire, England","54.0474","-2.8016","Lancaster, Lancashire, England"
"LH64-Q7V","55.5276","-1.9061","Chillingham, Northumberland, England","51.5421","-1.0413","Checkendon, Oxfordshire, England"
"G8TW-2SV","53.08333","-7","Kilkenny Castle, Kildare, Leinster, Ireland","51.51","-0.12","London, Middlesex, England"
"LT2L-6N6","52.4379","-1.6496","England",NA,NA,NA
"K2BY-X1K","52.4379","-1.6496","England",NA,NA,NA
"M1TW-58S","52.4379","-1.6496","England",NA,NA,NA
"GDP8-SQ5","52.4379","-1.6496","England",NA,NA,NA
"G3T5-6FW","53.0684","-0.13644","Wildmore, Lincolnshire, England","51.1274","1.312","Dover, Kent, England"
"G2LB-8VM","52.64306","-2.71362","Wildmoors, Shropshire, England","52.4379","-1.6496","England"
"G22Z-TSP","52.4379","-1.6496","England","52.2484","1.0807","Mendlesham, Suffolk, England"
"GXPG-NMY","52.54356","-2.08542","Dudley Castle, Staffordshire, England",NA,NA,NA
"K8R4-213","52.75201","-1.49541","Ashby de la Zouch, Leicestershire, England, United Kingdom","51.9903","-2.1604","Tewkesbury Abbey, Gloucestershire, England"
"LZ84-Z1T","52.316","-2.5978","Burford, Shropshire, England","52.316","-2.5978","Burford, Shropshire, England"
"GLQY-NRH","52.316","-2.5978","Burford, Shropshire, England","52.316","-2.5978","Burford, Shropshire, England"
"9ZHY-9ZM","51.5586","-1.7825","Swindon, Wiltshire, England","51.5586","-1.7825","Swindon, Wiltshire, England"
"G32Z-G5S","51.5586","-1.7825","Swindon, Wiltshire, England",NA,NA,NA
"LD39-3LJ","52.1594","-2.8722","Weobley Castle, Herefordshire, England","52.1594","-2.8722","Weobley Castle, Herefordshire, England"
"LD39-3R5","52.1594","-2.8722","Weobley Castle, Herefordshire, England","52.1594","-2.8722","Weobley Castle, Herefordshire, England"
"GLK2-NYM","53.3412","-2.6332","Daresbury, , Cheshire, England",NA,NA,NA
"MK83-LTJ","53.2293","-2.0915","Sutton, Cheshire, England",NA,NA,NA
"GMG6-K3D","41.7916","0.8059","Balaguer, Province de Lleida, Catalogne, Espagne","41.45","2.0833","Barcelone, Province de Barcelone, Catalogne, Espagne"
"GSLK-7CC","37.5117","15.0781","Catania, Catania, Sicilia, Italy","42.06233","-0.03356","Lleida, Catalunya, Espanha"
"G9TX-65F","48.7398","6.1759","Upper, Lorraine, France",NA,NA,NA
"GSM4-WGJ","49.1003","3.7588","Châtillon-sur-Marne, Marne, Champagne-Ardenne, France","48.68853","-0.3242","Briouze, Argentan, Orne, Lower Normandy, France"
"9SNW-4R6","48.7825","9.1769","Stuttgart, Stuttgart, Württemberg, Germany","48.7825","9.1769","Stuttgart, Stuttgart, Stuttgart, Württemberg, Germany"
"9MW1-KSL","51.8167","12.6666","Wittenberg, Sachsen, Prussia, Germany","49.86366","9.71528","Birkenfeld, Bavaria, Germany"
"GL7N-M5T","49.4451","11.8577","Amberg, Bavaria, Germany","49.4451","11.8577","Amberg, Bavaria, Germany"
"L1ZP-RDM","37.8","13.58","Palermo, Sicily, Italy","50.63333","13.46667","Heidelberg, Seiffen, Kreis Freiberg, Saxony, Germany"
"L8J5-MZP","51.05","0.58333","Benenden, Kent, England",NA,NA,NA
"L8J5-M6P","51.05","0.58333","Benenden, Kent, England",NA,NA,NA
"G68S-TYL",NA,NA,NA,NA,NA,NA
"GXFV-4VZ","52.81174","0.99312","Woodnorton, Norfolk, England",NA,NA,NA
"G66Y-L75","52.0557","0.7674","Chilton, Suffolk, England",NA,NA,NA
"L5L3-P8P","52.81667","0.98333","Wood Norton, Norfolk, England","52.2751","1.0653","Suffolk, England"
"LZTR-NFG","52.81667","0.98333","Wood Norton, Norfolk, England","52.81174","0.99312","Wood Norton, Norfolk, England"
"K2QS-KF1","52.4379","-1.6496","England","52.0561","0.7656","Chilton, Suffolk, England"
"K2QS-KFV","52.4379","-1.6496","England",NA,NA,NA
"GXF6-MHF","52.4379","-1.6496","England","52.4379","-1.6496","England"
"MCFF-X12","52.4379","-1.6496","England",NA,NA,NA
"MXCY-G5P","56","10","Denmark","56","10","Denmark"
"GZGX-7C7","56","10","Denmark","56","10","Denmark"
"GJ12-5WV",NA,NA,NA,NA,NA,NA
"G6BG-JZT","56","10","Denmark",NA,NA,NA
"G9RJ-FZ4","50.5356","7.3392","Deutschland, Germany",NA,NA,NA
"GLNT-WYR",NA,NA,NA,NA,NA,NA
"L4BQ-CWC","55.1418","10.1834","Stensgård, Svanninge Sogn, Sallinge Herred, Svendborg Amt, Dänemark","55.1418","10.1834","Stensgård, Svanninge Sogn, Sallinge Herred, Svendborg Amt, Dänemark"
"LZPS-6YB","55.6401","11.5187","Frydendal Sogn, Tuse Herred, Holbæk Amt, Danmark",NA,NA,NA
"LTM4-PTD","49","11.5","Augsburg, Bavaria, Holy Roman Empire","49","11.5","Augsburg, Bayern, Holy Roman Empire"
"GVJZ-JYV","48.3525","10.7106","Augsburg, Bayern, Deutschland","48.3525","10.7106","Augsburg, Bayern, Deutschland"
"G6M2-7Y7",NA,NA,NA,NA,NA,NA
"GVLK-YSS",NA,NA,NA,NA,NA,NA
"MCYC-24N","51.56667","10.95","Stolberg, Sangerhausen, Saxony, Prussia.",NA,NA,NA
"MCYC-24G","51.9","11.5","Saxony-Anhalt, Germany",NA,NA,NA
"LCZ2-CDL","51.25","13.71667","Roedern, Sachsen, Germany",NA,NA,NA
"LCZ2-CP6","51.23711","13.69974","Rödern, Ebersbach, Kreis Riesa-Großenhain, Saxony, Germany",NA,NA,NA
"K8JV-WMZ",NA,NA,"Mockritz, Sachsen, Germany",NA,NA,NA
"LHTS-PDL",NA,NA,"Mockritz, Sachsen, Germany",NA,NA,NA
"9C73-8LY","54.10918","-3.21899","Esthwaite Hall, Furness, Lancashire, England","54.5","-3.61666","Rottington, Cumberland, England"
"LCBR-8PT","54.53065","-3.07617","Cumberland, England",NA,NA,NA
"LDYY-T5H","53.95878","-1.08248","Kingston on Hull, Yorkshire, England","53.75748","-0.33405","Kingston upon Hull, Yorkshire, England"
"KLM1-LC3","53.95878","-1.08248","Yorkshire, England, United Kingdom","53.95878","-1.08248","Yorkshire, England"
"GMRK-TWH","53.95878","-1.08248","Norfth Riding, Yorkshire, England","52.4379","-1.6496","England"
"GMRK-L86","52.46676","1.44351","Ditchingham, Norfolk, England","52.4379","-1.6496","England"
"GSJJ-7P8","53.95878","-1.08248","Yorkshire, England","52.4379","-1.6496","England"
"GCV4-BXQ",NA,NA,NA,"52.4379","-1.6496","England"
"L5V6-849","54.3757","-2.9994","Hawkshead, Lancashire, England, United Kingdom","54.53065","-3.07617","Cumbria, England, United Kingdom"
"GXGC-TVR","54.2518","-2.8757","Witherslack, Westmorland, England",NA,NA,NA
"GXGC-1D2","52.4379","-1.6496","England, United Kingdom",NA,NA,NA
"94VM-6YH","50.766","-2.14508","Of Dorset, Somerset, Eng.",NA,NA,NA
"94VM-6YY",NA,NA,NA,NA,NA,NA
"GWT2-W66","54.53065","-3.07617","Cumberland, England","54.53065","-3.07617","Cumberland, England"
"GWT2-8DG","54.53065","-3.07617","Cumberland, England","54.53065","-3.07617","Cumberland, England"
"L2WX-X6Q","47.6959","8.6374","Schaffhausen, Schaffhausen, , Switzerland","47.6959","8.6374","Schaffhausen, Schaffhausen, , Switzerland"
"L2WX-XXS",NA,NA,NA,NA,NA,NA
"L2WX-X2D",NA,NA,NA,NA,NA,NA
"L2WX-XLD","47.6959","8.6374","Schaffhausen, Schaffhausen, Switzerland",NA,NA,NA
"G61H-Y86","51.5","10","Germany",NA,NA,NA
"GGGV-3T1","51.5","10","Germany",NA,NA,NA
"GM4K-7MD","51.51","-0.12","London, Middlesex, England","51.51","-0.12","London, Middlesex, England"
"GM6J-BH1","52.4379","-1.6496","England",NA,NA,NA
"G78K-Q32",NA,NA,NA,"51.85739","-1.29353","Cheriton, Oxford, England"
"G9ZZ-WSX","51.8717","-1.1852","Cherlton, Wendlebury, Oxford, England",NA,NA,NA
"GJZZ-Y5D","52.0768","-2.8604","Bridge Sollers, Herefordshire, England, United Kingdom","52.4379","-1.6496","England, United Kingdom"
"LVFV-M6Q","51.76074","-5.07101","Walwyn's Castle, Pembrokeshire, Wales","52.0768","-2.8596","Bridge Sollers, Herefordshire, England"
"LCZ4-BYX","52.1371","-3.0065","Eardisley, Herefordshire, England","52.1371","-3.0065","Eardisley, Herefordshire, England"
"LCZ4-BBW","52.06775","-2.09882","Eckington, Worcestershire, England","52.1371","-3.0065","Eardisley, Herefordshire, England"
"L1ZG-4R7","46.9897","6.9288","Neuchâtel, Neuchâtel, Switzerland","46.9897","6.9288","Neuchâtel, Neuchâtel, Switzerland"
"9CHH-Z1M","46.9852","6.8766","Corcelles, Neuchâtel, Neuchâtel, Switzerland","52.4379","-1.6496","England"
"9Z8W-9XK","51.9513","-2.8934","Ewyas Harold, Herefordshire, England","51.454","-2.589","Bristol, Gloucestershire, England"
"LVS6-TR4","52.8739","-3.0042","Whittington, Shropshire, England","51.9507","-2.8927","Ewyas Harold, Herefordshire, England"
"GXQJ-235","51.8429","-2.0555","Coberley, Gloucestershire",NA,NA,NA
"LJR3-HM3","52.7225","-2.9504","Alberbury, Shropshire, England","52.7225","-2.9504","Alberbury, Shropshire, England"
"MB45-F2T","52.1047","-3.1021","Clifford Castle, Clifford, Herefordshire, England","53.29127","-4.37203","Anglesey, Wales"
"LB92-VK6",NA,NA,NA,NA,NA,NA
"L5GN-Q5Q","51.1951","0.2747","Tonbridge, Kent, England","53.66667","-9","Battle of Thurmond, Connaught, Ireland"
"LYZR-2Q4","53.3443","-6.2665","Dublin, County Dublin, Ireland","52.85","-8.98333","Thomond, County Clare, Ireland"
"LRG7-14R","54.17406","-1.30487","Sessay, York, England","54.24398","-1.36867","Thirsk, Yorkshire, England"
"GK3D-W43","54.17406","-1.30487","Sessay Yorkshire England",NA,NA,NA
"GWFB-7YL","54.17406","-1.30487","<Of, Sessay, Yorkshire, England>","52.4379","-1.6496","England, United Kingdom"
"G98D-4Y2","54.2334","-1.3417","Thrisk, Yorkshire, England","54.21667","-1.33333","Thirsk, Yorkshire, England"
"GVSX-L11","53.15812","-0.23925","South Inglby, Lincolnshire, England",NA,NA,NA
"G77T-JC6","52.64306","-2.71362","Shropshire, England","50.9491","-2.8098","South Petherton, Somerset, England"
"LVC7-GRL","51.0864","-2.4673","Shepton Montague, Somerset, England","51.1893","-3.1557","Burton, Somerset, England"
"9HK5-JRG","51.8824","-1.0121","Grendon Underwood, Buckinghamshire, England","51.1893","-3.1557","Burton, Somerset, England"
"L2K5-7QQ","52.2922","-1.7769","Beaudesert, Warwickshire, England","52.2921","-1.7769","Beaudesert, Warwickshire, England"
"LHMM-NYZ","51.87725","0.62901","Bradwell, Essex, England","52.33781","-1.56089","Warwickshire, England"
"LKY3-KD7","51.9043","-2.2489","Sandhurst, Gloucestershire, England","52.4379","-1.6496","England"
"MDGS-PF9","52.4379","-1.6496","England",NA,NA,NA
"GN84-H9V","50.8268","-4.5442","Bude, Cornwall, England","50.8268","-4.5442","Bude, Cornwall, England"
"L4M9-4VW","50.4712","-4.719","Bodmin, Cornwall, England","50.25116","-5.06676","Cornwall, England"
"LZVX-W47","50.25116","-5.06676","Cornwall, England",NA,NA,NA
"LZVF-189","50.991","-4.4787","Hartland, Bideford, Devon, England","50.4725","-4.7184","Bodmin, Cornwall, England, United Kingdom"
"M2HK-LBV","51.41666","-1.53333","Littlecote Park, Wiltshire, England","51.4475","-1.5968","Ramsbury, Wiltshire, England, United Kingdom"
"GWG2-LMZ",NA,NA,NA,NA,NA,NA
"G652-7LN","51.41666","-1.53333","Littlecote Park, Wiltshire, England, United Kingdom","52.4379","-1.6496","England"
"GKVC-2ZB","51.41666","-1.53333","Littlecote Park, Wiltshire, England, United Kingdom","51.41666","-1.53333","Littlecote Park, Wiltshire, England, United Kingdom"
"G652-3SK",NA,NA,"Axford, Ramsbury, Wiltshire district, Wiltshire, England, United Kingdom",NA,NA,NA
"LC1D-KJR","52.4379","-1.6496","England","52.4379","-1.6496","England"
"GJSJ-TN9","52.4379","-1.6496","England",NA,NA,NA
"GCK9-834","51.57734","-1.41265","Wantage, Vale of the White Horse district, Oxfordshire, England, United Kingdom","52.4379","-1.6496",", , , England, United Kingdom"
"GVPH-TZV","52.4379","-1.6496",", , , England, United Kingdom","40.6836","-73.5106","Wantagh, Hempstead, Nassau, New York, United States"
"GKWN-91D","51.57734","-1.41265","Wantage, Vale of the White Horse district, Oxfordshire, England, United Kingdom",NA,NA,NA
"L1MS-96C","52.4379","-1.6496",", , , England, United Kingdom","51.57734","-1.41265","Wantage, Vale of the White Horse district, Oxfordshire, England, United Kingdom"
"G35M-XFX","52.4379","-1.6496","England",NA,NA,NA
"G6NZ-2TM","52.4379","-1.6496","England",NA,NA,NA
"9HLX-LNJ",NA,NA,NA,"52.4379","-1.6496","England, United Kingdom"
"L7FW-CRK","51.51","-0.12","London, England","51.32363","-0.16546","Woodmansterne, Surrey, England"
"KN3V-MXT","51.51","-0.12","London, England",NA,NA,NA
"LKLR-GNB","51.1439","4.3452","Hemiksem, Antwerpen, België",NA,NA,NA
"GDR3-YC6",NA,NA,NA,NA,NA,NA
"G9ZJ-Z31","54.76426","-1.57104","Owlton, Durham, England","54.69","-1.21","Hartlepool, Hartlepool, UK"
"LKP2-PX3","54.58333","-1.75","Owlton, Durham, England",NA,NA,NA
