"ascendancy","fid"
100744,"LZXD-4BX"
100745,"LZXD-4BJ"
100746,"KNZH-TNV"
100747,"GXLH-GPQ"
100748,"LVG8-QFP"
100749,"9NFH-5YJ"
100750,"LZR4-VT5"
100751,"LZR4-VTR"
100752,"LH5X-FS5"
100753,"LZXD-41C"
100756,"LZXD-HMX"
100757,"L5JR-S1D"
100758,"GLJC-S24"
100759,"GLJC-HLJ"
100760,"L4B8-Q2V"
100761,"9HYX-2CY"
100762,"9HYX-HRB"
100763,"9HYX-HRG"
100768,"G67T-V6Y"
100769,"GSBV-B5P"
100772,"LB1V-L8K"
100773,"LBB3-FLK"
100774,"LZN7-W1G"
100775,"M1Y6-26T"
100776,"GG5Q-R3Q"
100777,"GG5Q-H7M"
100780,"LYLX-4K4"
100781,"GGSS-V1P"
100782,"LK7G-1VP"
100783,"LVDY-HRW"
100784,"KZKM-K1Z"
100785,"LD39-Y4Q"
100786,"LK17-VT1"
100787,"LK17-KMS"
100788,"2Z4Z-WFW"
100789,"GGQY-4XP"
100800,"GKSW-88R"
100848,"MW5Z-TH4"
100849,"KC7X-JF3"
100852,"GQX2-GJH"
100853,"2WNK-Q13"
100854,"LBYX-S3P"
100855,"LCVR-PLT"
100864,"GCPC-46K"
100865,"9374-5WF"
100866,"KP3F-6ZX"
100867,"LZJ6-5QN"
100868,"GLWT-P21"
100869,"L5BW-58F"
100870,"GMXR-K1S"
100871,"LCDQ-1R4"
100872,"99FT-8K5"
100873,"LXQV-Q4H"
100888,"G821-PSR"
100889,"G821-L9S"
100912,"GLSF-FKN"
100913,"LC5F-KQN"
100914,"KGY7-YB9"
100915,"G453-CQH"
100916,"LBSM-X87"
100917,"LB56-4GK"
100920,"L8R6-LMD"
100921,"G4MV-V1Q"
100922,"GH8Q-WVH"
100923,"2MRG-D8H"
100924,"LVXB-HVX"
100925,"MPV9-5SN"
100928,"GSM4-KTH"
100929,"GCYB-LPC"
100932,"K8N4-1LJ"
100933,"9VQW-Z4K"
100934,"GLYS-ND7"
100940,"G6T5-Q4S"
100941,"GFBS-588"
100942,"GMDQ-HWW"
100943,"GMDQ-HWN"
100944,"GDCG-F71"
100945,"GVW8-XFV"
100946,"G6CF-RPD"
100947,"GD8K-34T"
100948,"G9VJ-9HD"
100949,"MWVL-LLN"
100950,"GL6H-HHJ"
100951,"LCJ8-WTM"
100956,"LYGJ-ZFP"
100958,"MNFD-D27"
100959,"LB6Q-3GB"
100968,"K2SN-Q91"
100969,"K2SN-QSM"
100972,"L296-L41"
100973,"GWH4-2TV"
100974,"GHX2-9JK"
100975,"GHX2-7Z8"
100976,"K198-J27"
100980,"GS42-YRH"
100981,"GS42-PK5"
100992,"LCR7-1FB"
100993,"LZT9-99F"
101024,"G9WL-Z9K"
101025,"GNHS-HVX"
101026,"GHZ8-NBH"
101027,"GHZ8-Z6D"
101028,"L1ZL-QCL"
101029,"GQRD-6QZ"
101030,"KC62-QRD"
101032,"G265-SMG"
101078,"G2YT-FTH"
101079,"GKQP-LHD"
101080,"GCWK-MGL"
101081,"GVMZ-9D2"
101082,"GZLT-13P"
101083,"9K64-JQM"
101084,"GL96-TVN"
101085,"GL9F-W2H"
101086,"KJ5H-7W2"
101087,"GLSB-VWY"
101106,"GLK7-966"
101107,"GLK7-SNG"
101110,"LC7W-Q83"
101111,"99K6-QWW"
101112,"GQ6Z-TPL"
101114,"G395-8Q6"
101115,"GXVN-J5Q"
101116,"LRLP-2S7"
101117,"GVRM-WR9"
101118,"LRLW-XLB"
101119,"LRLW-N8J"
102640,"GFYM-1ZD"
102644,"GFY9-4SL"
106504,"LBRD-MGY"
106505,"4B4L-N6H"
106506,"L5BY-TWQ"
106507,"MGHX-RFC"
106508,"LV2N-V72"
106509,"K8V1-RPV"
106510,"G219-BN9"
106511,"GZ6X-TD3"
106560,"GLB4-3NL"
106564,"9SDL-H5C"
106565,"MPLG-VL1"
106566,"LRZV-KL2"
106567,"G2FG-CSB"
106568,"9FK9-LXL"
106569,"MZLS-HWP"
106572,"G485-954"
106573,"GK58-RRJ"
106574,"L2M4-Y4V"
106575,"9FM4-6ZQ"
106576,"L6H8-L92"
106577,"G4TZ-L9W"
106580,"MM1X-TD8"
106581,"LRDV-Y9F"
106582,"LYPH-CQM"
106583,"L8MQ-5Q7"
106584,"GDCM-86G"
106585,"LZ28-J1B"
106586,"MM1X-TD8"
106587,"LRDV-Y9F"
106588,"LZFQ-2ZY"
106589,"L1WL-FYH"
106595,"GDCQ-CSL"
106608,"GLJ3-ZCN"
106609,"GGW3-VSK"
106610,"LCPD-X3Y"
106611,"GLK8-KQJ"
106613,"GLVQ-XSY"
106752,"GQL1-BF6"
106753,"KHKX-NKY"
106760,"G6NB-YT1"
106761,"LZ2N-QYG"
106762,"LJT5-FCZ"
106763,"LHZS-6NW"
106784,"L6PL-SPN"
106785,"LHKD-K5M"
106800,"GXC1-TJP"
106801,"G8R9-4HZ"
106802,"L8SW-7GF"
106803,"LRJK-5M2"
106804,"GCDG-1ZP"
106805,"GCCL-NTQ"
106806,"KDMC-PXC"
106807,"KZBH-PNL"
106808,"LVL3-D9K"
106809,"GXZ4-3XV"
106810,"LHGM-4LL"
106811,"GVBC-DXV"
106812,"L6WN-WWD"
106813,"GGKB-PCX"
106814,"MPRY-TNP"
106815,"L58X-99K"
106816,"LD5N-LFM"
106817,"LD5N-LJM"
106818,"GKG3-X7J"
106819,"L2MP-FHP"
106820,"MNCM-LTH"
106821,"9K8J-6GC"
107008,"GGH5-N4S"
107009,"GGH5-N4Q"
107010,"GKY6-RLS"
107011,"GQKF-RX1"
107012,"L8Y4-B1T"
107013,"L6D6-ZHJ"
107014,"LCZB-81Q"
107015,"LZ2P-KGV"
107056,"LTDW-CYW"
107057,"LVD5-XNX"
107058,"LQ5K-ZV4"
107059,"KNB1-M2Z"
107060,"G9ND-J7Q"
107061,"GC89-Z2X"
107064,"GKSQ-ZKJ"
107065,"GGZ4-RYK"
107066,"GJNP-CJR"
107067,"GJNP-HSV"
107072,"LVS2-FX7"
107073,"LVSF-FLV"
107074,"GLW9-5SQ"
107075,"GKKZ-MMB"
107076,"9SXZ-Q4X"
107077,"9SXZ-Q4R"
107078,"KHJD-56F"
107079,"KD92-BB4"
107104,"G4V1-347"
107105,"GK9R-GG2"
107106,"GJXK-LTH"
107200,"KJC2-S8N"
107201,"LBN7-724"
107202,"LRG1-FYB"
107203,"GLWY-N4S"
107232,"LY4N-C4Q"
107233,"LK5F-6YL"
107234,"GKBT-XRM"
107235,"GKBY-WDT"
107236,"GLYS-4WW"
107237,"GLYS-24M"
107238,"GG87-VQQ"
107239,"GGXT-XK1"
107240,"GX76-PP9"
107241,"LD59-MFV"
107242,"GW3J-SH8"
107243,"LC33-2GD"
107244,"MMSG-CNV"
107245,"GJWV-M3Y"
107246,"GJWJ-6KP"
107247,"M39N-FQ8"
107252,"G3GL-3R7"
107253,"G3GL-NW4"
107254,"L1VF-L4N"
107255,"L23C-FX8"
107264,"2WSW-PMS"
107265,"GXTS-88J"
107266,"93QW-JMS"
107267,"GWDQ-K5G"
107268,"G222-3KS"
107269,"97HV-7M2"
107272,"LW5B-5BR"
107273,"LCCF-K1G"
107276,"LRJS-6FY"
107277,"KZL2-D3D"
107284,"GLZN-M9H"
107290,"GNBW-7QN"
107291,"GNBW-6B9"
107292,"GNBW-469"
107293,"MN8T-PXZ"
107368,"GHP7-CKT"
107369,"G43P-MZ5"
107372,"LZV2-NHS"
107373,"LZV2-ND4"
107374,"LCZB-81Q"
107375,"LZ2P-KGV"
107384,"LYQ8-7YD"
107385,"LRYP-S6V"
107388,"L2M8-24V"
107389,"LZ2X-8CK"
107390,"GG5Q-VWK"
107391,"GG57-SMH"
107396,"L6FQ-RC4"
107397,"LZNN-3D6"
107408,"99V2-FSH"
107412,"L28X-Q5L"
107413,"L5JR-RQM"
107414,"M324-LD1"
107415,"LZZ4-K4J"
107440,"MKMD-VS4"
107441,"MKMD-V2D"
107456,"M5NX-FVR"
107457,"LB5R-WVJ"
107458,"K1D5-VD9"
107459,"LHN5-SRT"
107464,"LRSN-L8P"
107465,"94QP-C19"
107466,"K4DB-R7Z"
107467,"LT2Z-M3V"
107472,"9CJS-5ZS"
107473,"GMZ9-SLS"
107474,"LYDJ-6SM"
107475,"L643-VFC"
107476,"L1SM-3LK"
107477,"GSCW-SNQ"
107478,"L8MY-1CG"
107479,"K4DF-68G"
107520,"GGH5-N4S"
107521,"GGH5-N4Q"
107522,"GKY6-RLS"
107523,"GQKF-RX1"
107524,"L8Y4-B1T"
107525,"L6D6-ZHJ"
107526,"LCZB-81Q"
107527,"LZ2P-KGV"
107568,"LTDW-CYW"
107569,"LVD5-XNX"
107570,"LQ5K-ZV4"
107571,"KNB1-M2Z"
107572,"G9ND-J7Q"
107573,"GC89-Z2X"
107576,"GKSQ-ZKJ"
107577,"GGZ4-RYK"
107578,"GJNP-CJR"
107579,"GJNP-HSV"
107584,"LVS2-FX7"
107585,"LVSF-FLV"
107586,"GLW9-5SQ"
107587,"GKKZ-MMB"
107588,"9SXZ-Q4X"
107589,"9SXZ-Q4R"
107590,"KHJD-56F"
107591,"KD92-BB4"
107616,"G4V1-347"
107617,"GK9R-GG2"
107618,"GJXK-LTH"
107712,"KJC2-S8N"
107713,"LBN7-724"
107714,"LRG1-FYB"
107715,"GLWY-N4S"
107744,"LY4N-C4Q"
107745,"LK5F-6YL"
107746,"GKBT-XRM"
107747,"GKBY-WDT"
107748,"GLYS-4WW"
107749,"GLYS-24M"
107750,"GG87-VQQ"
107751,"GGXT-XK1"
107752,"GX76-PP9"
107753,"LD59-MFV"
107754,"GW3J-SH8"
107755,"LC33-2GD"
107756,"MMSG-CNV"
107757,"GJWV-M3Y"
107758,"GJWJ-6KP"
107759,"M39N-FQ8"
107764,"G3GL-3R7"
107765,"G3GL-NW4"
107766,"L1VF-L4N"
107767,"L23C-FX8"
107776,"2WSW-PMS"
107777,"GXTS-88J"
107778,"93QW-JMS"
107779,"GWDQ-K5G"
107780,"G222-3KS"
107781,"97HV-7M2"
107784,"LW5B-5BR"
107785,"LCCF-K1G"
107788,"LRJS-6FY"
107789,"KZL2-D3D"
107796,"GLZN-M9H"
107802,"GNBW-7QN"
107803,"GNBW-6B9"
107804,"GNBW-469"
107805,"MN8T-PXZ"
107880,"GHP7-CKT"
107881,"G43P-MZ5"
107884,"LZV2-NHS"
107885,"LZV2-ND4"
107886,"LCZB-81Q"
107887,"LZ2P-KGV"
107896,"LYQ8-7YD"
107897,"LRYP-S6V"
107900,"L2M8-24V"
107901,"LZ2X-8CK"
107902,"GG5Q-VWK"
107903,"GG57-SMH"
107908,"L6FQ-RC4"
107909,"LZNN-3D6"
107920,"99V2-FSH"
107924,"L28X-Q5L"
107925,"L5JR-RQM"
107926,"M324-LD1"
107927,"LZZ4-K4J"
107952,"MKMD-VS4"
107953,"MKMD-V2D"
107968,"M5NX-FVR"
107969,"LB5R-WVJ"
107970,"K1D5-VD9"
107971,"LHN5-SRT"
107976,"LRSN-L8P"
107977,"94QP-C19"
107978,"K4DB-R7Z"
107979,"LT2Z-M3V"
107984,"9CJS-5ZS"
107985,"GMZ9-SLS"
107986,"LYDJ-6SM"
107987,"L643-VFC"
107988,"L1SM-3LK"
107989,"GSCW-SNQ"
107990,"L8MY-1CG"
107991,"K4DF-68G"
108160,"L1YV-48Q"
108161,"M55X-1KX"
108162,"LTM9-F7T"
108163,"LTM9-NC7"
108164,"9VBP-C5V"
108165,"9VBP-CTC"
108166,"LRNV-45J"
108167,"MVJT-NXG"
108168,"G8S6-K1N"
108169,"L2X2-6WR"
108170,"L11Q-717"
108171,"GLXM-93N"
108172,"9FQS-GB7"
108173,"LRNV-QHF"
108174,"GFTB-452"
108175,"KPHM-88R"
108192,"M4W2-THT"
108193,"M4W2-TC3"
108196,"L8S7-BBS"
108197,"GJWG-L5G"
108198,"M1R2-BBK"
108199,"G6MP-SVL"
108200,"LVFX-D9X"
108201,"LRYP-N36"
108204,"MMSG-CNV"
108205,"GHJF-L19"
108208,"LRLP-2S7"
108209,"LTNT-GJ9"
108210,"L1FK-G7M"
108211,"LVNJ-3GD"
108212,"GGW7-LRF"
108213,"M45Z-FQH"
108214,"L8B7-HCN"
108215,"LTQH-Z4J"
108272,"LCML-BXH"
108273,"LCJ1-VX5"
108276,"9J7K-9KS"
108277,"LZ59-W7D"
108278,"LZK4-TPY"
108284,"LK6R-Q7J"
108285,"GDZV-TVT"
108544,"LCZV-KFC"
108545,"GQVZ-GQ4"
108546,"LCZV-KNW"
108547,"MFQL-PKV"
108548,"G8DB-P4R"
108549,"GV42-PRZ"
108550,"L6YZ-98Z"
108551,"LDPY-N63"
108560,"LKG2-3X7"
108564,"M4Q7-869"
108565,"G8BQ-7C5"
108566,"MMHB-G1Z"
108567,"GJTR-8T1"
108568,"G2G1-GJR"
108569,"G2G1-B9J"
108572,"G2PM-MH4"
108575,"KP3G-WKX"
108576,"MY27-G8X"
108577,"LVJ1-ZN3"
108582,"G456-HH9"
108583,"LZG9-9Q7"
108584,"LRSQ-S17"
108585,"LRSQ-HZ2"
108586,"9K4Z-8WS"
108587,"GNZ3-X77"
108588,"GDV7-F46"
108589,"LDK4-SQ4"
108590,"L5PC-3SG"
108591,"9NLC-49B"
108624,"GLSF-FKN"
108625,"LC5F-KQN"
108626,"KGY7-YB9"
108627,"G453-CQH"
108628,"LBSM-X87"
108629,"LB56-4GK"
108632,"L8R6-LMD"
108633,"G4MV-V1Q"
108634,"GH8Q-WVH"
108635,"2MRG-D8H"
108636,"LVXB-HVX"
108637,"MPV9-5SN"
108640,"LHG5-DQL"
108641,"L41G-Q45"
108646,"LCR4-NHB"
108647,"GG3G-GML"
108656,"LXQS-85R"
108657,"LZ6L-BLK"
108658,"G2ZN-1CN"
108659,"G2ZJ-JT9"
108660,"GJW6-ZM8"
108661,"GFR5-6TB"
108662,"L52Z-D59"
108663,"KJZ2-GQS"
108664,"L585-N2V"
108665,"LTKG-61W"
108666,"LBPL-HZ5"
108667,"98F6-WM5"
108668,"LZPN-7M8"
108669,"LTY9-Q6T"
108670,"9MGJ-YDQ"
108671,"LVJG-BQ8"
108672,"LCZ4-QJ9"
108673,"MF97-R9X"
108674,"GW74-3X4"
108675,"GHYB-CH1"
108736,"KPC7-QDL"
108737,"KPC7-7HB"
108738,"GJ3T-RB4"
108739,"GHT8-243"
108740,"M57F-C24"
108741,"M57F-CL8"
108744,"GZGX-YKX"
108745,"LHNR-ZS7"
108748,"L6RB-C92"
108749,"LKF5-2W8"
108750,"GDMC-1CY"
108751,"GHR7-V9H"
108752,"GDF1-G5V"
108753,"GDF1-J8Y"
108754,"GGMY-LQ2"
108755,"GDJ2-WDB"
108768,"LRDB-PBW"
108769,"GJMX-1SJ"
108770,"MN1X-Y1Z"
108771,"LKDL-762"
108776,"LW1S-T72"
108777,"KC42-P64"
108778,"L8RB-Q8V"
108779,"K2JQ-25W"
108800,"LKDB-B1S"
108801,"9DST-6CM"
108802,"LZK7-Y65"
108803,"LZDG-6M8"
108812,"LZ2D-JXC"
108813,"M5WW-CCW"
108814,"9C87-HZ1"
108815,"LTBF-YTW"
108816,"G7XD-HMV"
108817,"G7XZ-T13"
108818,"G8D5-Y9P"
108819,"GKVS-WXB"
108828,"M3FP-BN1"
108830,"M2MR-9LS"
108831,"LC35-L5F"
108840,"L585-N2V"
108841,"LTKG-61W"
108842,"LBPL-HZ5"
108843,"98F6-WM5"
108844,"LZPN-7M8"
108845,"LTY9-Q6T"
108846,"9MGJ-YDQ"
108847,"LVJG-BQ8"
108848,"LZNN-XDN"
108849,"LZGK-3W7"
108850,"G3TZ-P5G"
108851,"LLH4-ZMC"
108852,"MQDN-WVV"
108853,"L738-95V"
108856,"LYM8-9GF"
108857,"LYBT-4ST"
108858,"LJTK-7N7"
108859,"C8QT-LJD"
108860,"LZ2D-JXC"
108861,"M5WW-CCW"
108862,"9C87-HZ1"
108863,"LTBF-YTW"
108866,"G4VL-CW2"
108867,"G8DB-1XG"
108888,"LZL1-ZY2"
108889,"MVCZ-FWH"
108890,"L14M-7X9"
108891,"GKDS-YM1"
108892,"GDNL-RTG"
108893,"GDN1-H7V"
108894,"L7BT-72Y"
108898,"G4VL-CW2"
108899,"G8DB-1XG"
108928,"GHVJ-2LC"
108929,"LRY9-FLZ"
108930,"LHZP-GVK"
108931,"LZXK-MJX"
108944,"LZTN-89J"
108945,"LZTN-89P"
108946,"LT2F-3J2"
108947,"LT2X-1DJ"
108952,"LY45-F4Q"
108953,"GV1X-WYQ"
108954,"GNB5-FNN"
108955,"GL3N-Q6F"
108992,"9CJS-5ZS"
108993,"GMZ9-SLS"
108994,"LYDJ-6SM"
108995,"L643-VFC"
108996,"L1SM-3LK"
108997,"GSCW-SNQ"
108998,"L8MY-1CG"
108999,"K4DF-68G"
109008,"LZVN-B78"
109009,"L41F-V68"
109014,"L13D-FMJ"
109015,"LVLK-N6K"
109016,"LZGM-5DB"
109017,"LZYT-TML"
109018,"LDYQ-6PT"
109019,"LR8T-NP4"
109024,"LH2S-Q3W"
109025,"LH2S-QHX"
109026,"GL7Z-7X1"
109027,"9JWT-KVH"
109032,"G69D-R12"
109033,"LV1P-XBD"
109034,"G642-HVY"
109035,"G6YS-MRM"
109040,"GVFT-N2Y"
109041,"GG6W-V9S"
109044,"GVRJ-241"
109045,"GN45-XY1"
109048,"LZ4D-V8K"
109049,"GXDY-BWY"
109072,"MRH4-DTK"
109073,"L4S6-N55"
109074,"LZ6H-BJQ"
109075,"LZ6H-BVM"
109076,"MRS4-N1L"
109077,"9W4C-ZN3"
109078,"LBF5-CVG"
109079,"L8ZD-RL5"
109084,"GC9Z-3BB"
109085,"GC9C-BMC"
109088,"MRH4-DTK"
109089,"L4S6-N55"
109090,"LZ6H-BJQ"
109091,"LZ6H-BVM"
109092,"MRS4-N1L"
109093,"9W4C-ZN3"
109094,"LBF5-CVG"
109095,"L8ZD-RL5"
109120,"GKGS-RQ7"
109121,"GKGS-LC9"
109122,"9KM6-292"
109123,"GMVJ-VY9"
109126,"GLCX-XP2"
109127,"GLC6-YML"
109136,"MFTN-JJQ"
109137,"4X6G-N1X"
109168,"M5JY-R6S"
109169,"L5GX-1NN"
109204,"KGH1-WM8"
109205,"LDLV-RYR"
109206,"GWH8-8J6"
109207,"GWH8-P63"
109216,"LH29-ZP5"
109217,"M4WT-FT8"
109218,"L5BS-244"
109219,"LCQL-F58"
109240,"L5T1-Z1J"
109241,"LKJY-9QD"
109242,"GWPN-G6H"
109244,"LDLZ-MYD"
109245,"GZRQ-Z3X"
109246,"LVKG-KZ8"
109247,"GZ7P-5PW"
109248,"LBVJ-75R"
109250,"GHC8-JKT"
109251,"GHC8-FX9"
109252,"LR3F-H37"
109253,"LR3F-HJ2"
109254,"G29C-HCH"
109272,"LYQ8-7YD"
109273,"LRYP-S6V"
109276,"L2M8-24V"
109277,"LZ2X-8CK"
109278,"GG5Q-VWK"
109279,"GG57-SMH"
109282,"GGK1-7WW"
109283,"GGK1-7WD"
109284,"LZFT-P47"
109285,"LZFT-PV2"
109287,"GG53-P8T"
109288,"LR56-2QH"
109289,"L195-7FN"
109290,"L51H-JMX"
109291,"GG5W-B36"
109304,"GMZD-5Z9"
109305,"9JFL-1Q8"
109306,"LCQH-P9J"
109307,"LCQH-P9T"
109308,"LW62-Q6M"
109309,"GD32-Z4J"
109310,"LRRB-YQN"
109311,"GD3G-KVB"
109360,"GDJN-R41"
109361,"L6ML-6KX"
109362,"GDHX-KX7"
109363,"GDHX-FKY"
109364,"9XY8-QBN"
109365,"G8DY-N8P"
109367,"LVZ2-2F2"
109368,"LBVZ-W7X"
109369,"GSGH-G98"
109370,"G3WC-C91"
109371,"LYYN-Q3J"
109372,"GVGJ-MCV"
109373,"LJTF-HSH"
109374,"KF5Q-TQM"
109375,"L4B4-ZKZ"
109376,"GQBP-Q33"
109377,"GH9F-SWG"
109378,"MH4K-DH3"
109379,"MH4K-DHK"
109380,"GKPN-XNL"
109381,"LBD3-ZZR"
109384,"G3BX-RY5"
109385,"LR5G-VZ4"
109386,"GXFZ-FXR"
109387,"9J3D-6DC"
109388,"G2GM-YQ9"
109389,"MXLS-YPX"
109392,"LWJT-Y9H"
109393,"L6SK-QZ2"
109396,"GG58-S1L"
109397,"M2V3-GFY"
109398,"GGXD-PQC"
109399,"GGXN-W6R"
109408,"GJP8-LN7"
109409,"GVM1-3SL"
109410,"G9R4-B7J"
109411,"G9RH-SNM"
109416,"GG9W-65F"
109417,"GG96-HZB"
109418,"27FR-4SR"
109419,"LR8W-W8J"
109420,"GGQ1-44S"
109424,"GG4M-9F8"
109438,"GHLX-QWW"
109439,"GHLX-WLN"
109440,"LY5B-Q3P"
109441,"LYRC-19M"
109442,"GVX8-349"
109443,"GVX8-1JQ"
109444,"GNDP-2ZQ"
109445,"GDYV-138"
109446,"LVHZ-9GF"
109447,"GHBQ-YTF"
109456,"G2V6-924"
109457,"G2VD-YR8"
109458,"KHQ4-DD3"
109459,"KZBJ-32K"
109462,"GKS7-NDQ"
109463,"L1SP-J7P"
109472,"LBT4-9DW"
109473,"GLRD-WHR"
109474,"LVYC-L96"
109475,"G8TK-PRH"
111648,"GH3L-QR1"
111649,"GH3L-49P"
111696,"GH3L-QR1"
111697,"GH3L-QT3"
111728,"GD8F-6LP"
111729,"G6QW-XHB"
111730,"KNQ4-DYX"
111731,"9V36-SC3"
111872,"G3JL-Y5H"
111873,"G3JL-9JW"
111874,"G3JL-N84"
111875,"L8RM-V6P"
111876,"293R-LG1"
111877,"M44K-RQN"
111878,"GVLC-VJ4"
111879,"GVYK-338"
111888,"9KFV-Z5F"
111889,"9KFV-Z5Y"
111944,"LHTQ-3V4"
111945,"LRZC-2NY"
111946,"K8D4-6HQ"
111947,"GGJ6-7CN"
111988,"L5XX-D8D"
111989,"LHTQ-SF1"
111990,"G48N-P99"
111991,"GCX7-1DC"
112304,"G786-DJJ"
112305,"G786-V39"
112320,"LVT1-JC2"
112321,"GNZ9-CRZ"
112324,"GV8H-RQ1"
112326,"MN7M-FDL"
112327,"4X5W-KLF"
112516,"G48J-CK5"
112517,"G48J-7YL"
112518,"K8CP-6FV"
112576,"G9Q7-CC6"
112577,"G9Q7-CTF"
112578,"991K-CTM"
112579,"H31Y-DJ1"
112580,"L7JF-74Y"
112581,"L7JF-7HJ"
112582,"KZNG-RT1"
112583,"K4JY-CD6"
112584,"KHLM-9WC"
112585,"K88S-7XW"
115008,"GJHZ-PK9"
115010,"LV9H-GL7"
115011,"GVFH-6DR"
115040,"GS8B-DTD"
115041,"GS8B-34B"
115042,"GKKP-ZH1"
115043,"GKKP-DXM"
115044,"GKKP-V6X"
115045,"G3JD-PTQ"
115046,"GMV5-NFS"
115047,"GSN2-BGQ"
115056,"G7XT-7GZ"
115060,"GV38-H55"
115061,"GV38-LG5"
115074,"GGX8-P5F"
115075,"GGXD-7PZ"
115078,"LTKY-FR5"
115081,"MDSJ-XFX"
115084,"LT2M-WG1"
115085,"LYYJ-MW6"
115086,"93DJ-SD7"
115087,"LVJG-4ZD"
115092,"KFYC-7NZ"
115093,"KH23-46C"
115120,"L1XF-J95"
115328,"KTS7-VB8"
115329,"KTS7-KWQ"
115336,"G6XF-77V"
115337,"G6XX-GVP"
115340,"G264-9SM"
115341,"G264-ZP1"
115342,"K8JZ-28G"
115343,"L7F8-BWN"
115872,"G6SV-MCP"
115873,"GQF1-HLM"
115874,"GNKQ-WKH"
115875,"GNKQ-6WD"
115876,"G6SJ-574"
115877,"GVDR-62Q"
115880,"LZBP-XX8"
115881,"LYG7-WL5"
115882,"G6SV-MCP"
115883,"GQF1-HLM"
115884,"GV64-T2Z"
115885,"GV64-6SW"
115920,"G88L-CLW"
115921,"LVTF-H5G"
115922,"GJG6-8Y3"
115923,"G96C-R6J"
115924,"G97J-J3Z"
115925,"LZLQ-YBX"
115926,"LH74-NRS"
115927,"LH74-NP7"
115932,"LBN1-JZ7"
115933,"G86N-2FY"
115934,"GKF9-C6M"
115935,"GLWY-5YK"
115936,"GNBH-TF4"
115937,"L84K-BM5"
115938,"GNBC-J5D"
115939,"GGMD-QDR"
115940,"GLC3-XZ5"
115941,"GGNB-GW8"
115944,"GK55-K9Q"
115945,"LH5J-JZT"
115946,"G86M-NMH"
115947,"G86M-D7L"
115948,"G83D-LL5"
115949,"GK55-G6X"
115960,"K2XK-S92"
115961,"G6VN-1JL"
115962,"MLPG-Z89"
115963,"LXQ7-95F"
115964,"GKRQ-JVZ"
115966,"GLCS-WTP"
115967,"GLCS-HMB"
116128,"LHK8-F9H"
116129,"93QT-BLP"
116130,"L4JQ-T4H"
116131,"93QJ-RW9"
116257,"GKYL-BWH"
116258,"G8WL-VSJ"
116259,"LHD2-W3B"
116260,"LJ1F-2MV"
116261,"GD5Y-HWZ"
116262,"G3C2-P99"
116263,"449R-RX3"
116268,"GDSF-MM2"
116269,"L1G1-BSV"
116270,"GJXK-5DK"
116288,"MC46-32Y"
116289,"LZ99-79W"
116290,"LZ6L-DQN"
116291,"LCT6-K71"
116292,"LCTD-2XT"
116293,"L8B4-CQZ"
116294,"LVBJ-2WC"
116295,"LJ2T-622"
116296,"GVPG-4FQ"
116297,"G6H3-36F"
116300,"GJ1Z-G6G"
116301,"LVRF-5R4"
116302,"LV4D-J9G"
116303,"GFQQ-SV6"
116304,"GG3G-XP3"
116306,"LK7G-1VP"
116307,"LVDY-HRW"
116312,"GJWF-7YZ"
116313,"GWP1-CN5"
116320,"LRCK-DLH"
116321,"LC2D-5M1"
116322,"GXG8-3X5"
116323,"G9FY-243"
116324,"L1VT-RTF"
116325,"GQ1R-D4L"
116326,"G4MT-DYH"
116327,"LW6K-B2G"
116338,"GQCF-MKN"
116339,"GQC7-YKG"
116482,"G8MR-SD3"
116483,"LZJZ-QR1"
116488,"GG5Q-R3Q"
116489,"GG5Q-H7M"
116492,"LYLX-4K4"
116493,"GGSS-V1P"
116494,"LK7G-1VP"
116495,"LVDY-HRW"
116504,"936R-RWB"
116512,"MVQ5-65K"
116516,"G2JX-Z4J"
116517,"GVTM-V8C"
116518,"G7V3-298"
116519,"G7V3-KX2"
116520,"L8MJ-Z22"
116521,"LC2W-WPJ"
116544,"K8LB-DCX"
116545,"KHRD-VJ4"
116546,"93HY-M4X"
116548,"GZ3G-GDV"
116549,"GCLC-6Z5"
116550,"KZX5-Q62"
116551,"LVRD-1TC"
116552,"KNDS-2KB"
116553,"LBK8-NRN"
116554,"GXJG-H5S"
116555,"GNV6-K7D"
116556,"KC3D-43F"
116557,"LZFW-QBD"
116558,"GNQ7-3BK"
116559,"GNQQ-R74"
116584,"GNFY-YKP"
116585,"GNFB-2LZ"
116588,"9WTC-BWZ"
116589,"LDTL-MXY"
116590,"9WP8-22J"
116591,"9XSM-QXK"
116608,"LV8D-FGM"
116609,"GMM2-S65"
116610,"LV8D-FGM"
116611,"LB3L-DYP"
116612,"L7FG-6JH"
116613,"LZH2-RWN"
116616,"GSBB-8Q9"
116617,"GXHW-7C8"
116618,"GCM9-QJ9"
116619,"GSBB-PM9"
116620,"GLZ1-XM6"
116621,"G89W-K8R"
116622,"29B8-CVS"
116623,"LK11-8WT"
116634,"LLSZ-DXM"
116640,"L4CD-GC7"
116641,"GDHZ-HHY"
116642,"GVMM-69P"
116643,"GL4J-YZ9"
116644,"GLZ1-XM6"
116645,"G89W-K8R"
116646,"29B8-CVS"
116647,"LK11-8WT"
116652,"GXWR-F33"
116653,"GXWR-S96"
116654,"LY93-4VQ"
116655,"LVV4-ZBK"
116656,"LV8D-FGM"
116657,"GMM2-S65"
116658,"LV8D-FGM"
116659,"LB3L-DYP"
116660,"L7FG-6JH"
116661,"LZH2-RWN"
